id,link,name,country,genre,status
139670,https://www.metal-archives.com/bands/%D0%A5%D0%BE%D1%80%D1%82%D0%BE%D0%B2%D0%B0_%D0%9A%D1%80%D0%B0%D0%B4%D0%B0/3540394566,Хортова Крада,Russia,Pagan/Doom Metal,Split-up
139671,https://www.metal-archives.com/bands/%D0%A5%D1%80%D0%B0%D0%BC_%D0%97%D0%B0%D0%BA%D0%B0%D1%82%D0%B0/3540378657,Храм Заката,Kazakhstan,Heavy/Power Metal,Active
139672,https://www.metal-archives.com/bands/%D0%A5%D1%80%D0%B0%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D0%B8/3540395793,Хранители,Ukraine,Melodic Death Metal,Split-up
139673,https://www.metal-archives.com/bands/%D0%A5%D1%80%D0%B0%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C/3540398122,Хранитель,Russia,Speed Metal,Active
139674,https://www.metal-archives.com/bands/%D0%A5%D1%80%D0%B5%D0%BD/3540445487,Хрен,Russia,Folk/Death Metal,Active
139675,https://www.metal-archives.com/bands/%D0%A5%D1%80%D0%BE%D0%BC/3540401023,Хром,Russia,Heavy Metal,Active
139676,https://www.metal-archives.com/bands/%D0%A5%D1%80%D0%BE%D0%BD%D0%BE%D1%81/3540366536,Хронос,Russia,Heavy Metal,Active
139677,https://www.metal-archives.com/bands/%D0%A5%D1%83%D0%BD%D1%82%D0%B0/3540365410,Хунта,Russia,Progressive/Heavy Metal,Split-up
139678,https://www.metal-archives.com/bands/%D0%A6%D0%B0%D1%80_%D0%A1%D1%82%D0%B0%D0%BD%D0%B3%D1%80%D0%B0/3540399534,Цар Стангра,Canada,Melodic Black Metal,Active
139679,https://www.metal-archives.com/bands/%D0%A6%D0%B0%D1%80%D0%B8%D1%86%D0%B0/3540418454,Царица,Russia,Black Metal/Punk,Active
139680,https://www.metal-archives.com/bands/%D0%A6%D0%B5%D0%B7%D0%B0%D1%80%D1%8C/3540294708,Цезарь,Russia,Progressive/Power Metal,Active
139681,https://www.metal-archives.com/bands/%D0%A6%D0%B5%D0%BD%D1%82%D1%80_%D0%A2%D1%8F%D0%B6%D0%B5%D1%81%D1%82%D0%B8/3540325726,Центр Тяжести,Russia,Heavy Metal,Active
139682,https://www.metal-archives.com/bands/%D0%A6%D0%B5%D0%BF%D0%BD%D0%B0%D1%8F_%D0%A0%D0%B5%D0%B0%D0%BA%D1%86%D0%B8%D1%8F/3540426463,Цепная Реакция,Russia,Heavy/Thrash Metal,Split-up
139683,https://www.metal-archives.com/bands/%D0%A6%D0%B5%D1%80%D0%B1%D0%B5%D1%80/127296,Цербер,Russia,Speed/Thrash Metal,Split-up
139684,https://www.metal-archives.com/bands/%D0%A6%D0%B5%D1%80%D0%B1%D0%B5%D1%80/3540426468,Цербер,Russia,Heavy Metal/Hard Rock,Split-up
139685,https://www.metal-archives.com/bands/%D0%A6%D0%B8%D0%B0%D0%BD/67482,Циан,Russia,Death Metal with Gothic/Industrial elements,Active
139686,https://www.metal-archives.com/bands/%D0%A6%D0%B8%D1%80%D1%8E%D0%BB%D1%8C%D0%BD%D1%8F/3540463466,Цирюльня,Ukraine,"Power/Thrash/Speed Metal; Oi!/Punk/RAC",Active
139687,https://www.metal-archives.com/bands/%D0%A6%D0%B8%D1%82%D0%B0%D0%B4%D0%B5%D0%BB%D1%8C/3540450273,Цитадель,Russia,Heavy/Power Metal,Active
139688,https://www.metal-archives.com/bands/%D0%A6%D0%B8%D1%82%D0%B0%D0%B4%D0%B5%D0%BB%D1%8C_%D0%92%D0%B5%D1%82%D1%80%D0%BE%D0%B2/63978,Цитадель Ветров,Russia,Heavy/Power Metal with Folk elements,Changed name
139689,https://www.metal-archives.com/bands/%D0%A7%D0%B0%D1%89%D0%B0/3540470231,Чаща,Russia,Black Metal,Active
139690,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D0%B0%D1%8F_%D0%92%D0%B4%D0%BE%D0%B2%D0%B0/101918,Чёрная Вдова,Russia,Black/Thrash Metal,Split-up
139691,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D0%B0%D1%8F_%D0%93%D0%BE%D1%80%D1%8F%D1%87%D0%BA%D0%B0/3540442735,Чёрная Горячка,Russia,Melodic Black Metal,Active
139692,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D0%B0%D1%8F_%D0%9C%D0%B5%D1%82%D0%BA%D0%B0/42684,Чёрная Метка,Russia,Heavy Metal,On hold
139693,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE-%D0%91%D1%8B%D0%BB%D1%8A/3540437409,Черно-Былъ,Russia,Melodic Black/Pagan Metal,Changed name
139694,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%B1%D0%BE%D0%B3/28074,Чернобог,Russia,Black Metal,Split-up
139695,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D0%BE%D0%B5_%D0%91%D1%80%D1%8E%D1%85%D0%BE_%D0%A2%D0%B0%D1%80%D0%B0%D0%BD%D1%82%D1%83%D0%BB%D0%B0/3540454335,Чёрное Брюхо Тарантула,Russia,Thrash/Death Metal,Active
139696,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%BA%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%BA/74194,Чернокнижник,Russia,"Black/Thrash Metal (early); Heavy Metal (later)",Active
139697,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D0%BF%D0%BB%D0%BE%D0%B4%D1%8C/3540466305,Черноплодь,Russia,Black Metal,Active
139698,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D1%81%D1%82%D0%BE%D0%BF/3540457297,Черностоп,Russia,Melodic Black Metal,Active
139699,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D0%BE%D1%8F%D0%B2%D1%8C/3540456164,Черноявь,Russia,Black Metal,Active
139700,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B5_%D0%9E%D0%B7%D1%91%D1%80%D0%B0/3540266518,Чёрные Озёра,Russia,Atmospheric/Ambient Black Metal,Active
139701,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B5_%D0%A1%D0%B5%D1%80%D0%B4%D1%86%D0%B0/129966,Чёрные Сердца,Russia,Epic Heavy Metal,Split-up
139702,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%90%D0%BD%D0%B3%D0%B5%D0%BB/3540361900,Чёрный Ангел,Russia,Heavy/Thrash Metal,Active
139703,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%94%D0%BE%D0%B6%D0%B4%D1%8C/3540395431,Чёрный Дождь,Russia,Depressive Black Metal,Changed name
139704,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%9A%D0%BE%D1%84%D0%B5/1228,Чёрный Кофе,Russia,Heavy Metal/Hard Rock,Active
139705,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86/78271,Чёрный Кузнец,Russia,Heavy/Power Metal,Active
139706,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%9B%D0%B5%D0%B3%D0%B8%D0%BE%D0%BD/39920,Чёрный Легион,Russia,Melodic Death Metal,Changed name
139707,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%9C%D1%80%D0%B0%D0%BC%D0%BE%D1%80/3540419607,Чёрный Мрамор,Russia,Heavy Metal,Active
139708,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%9E%D0%B1%D0%B5%D0%BB%D0%B8%D1%81%D0%BA/1216,Чёрный Обелиск,Russia,Thrash/Heavy Metal,Active
139709,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%9F%D1%83%D1%82%D1%8C/3540416785,Чёрный Путь,Russia,Black Metal,Active
139710,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%80%D0%BD%D1%8B%D0%B9_%D0%A0%D0%B0%D1%81%D1%81%D0%B2%D0%B5%D1%82/3540468391,Чёрный Рассвет,Russia,Heavy/Folk Metal,Unknown
139711,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D1%91%D0%B2-%D0%91%D1%83%D0%BB%D0%B3%D0%B0%D0%BA%D0%BE%D0%B2/3540368380,Чернышёв/Булгаков,Russia,Melodic Heavy Metal/Hard Rock,Active
139712,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D1%8B%D1%88%D1%91%D0%B2-%D0%9A%D1%83%D1%81%D1%82%D0%B0%D1%80%D1%91%D0%B2/3540426428,Чернышёв/Кустарёв,Russia,Melodic Heavy Metal/Hard Rock,Active
139713,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D1%8C/120766,Чернь,Russia,Black Metal,Active
139714,https://www.metal-archives.com/bands/%D0%A7%D0%B5%D1%80%D0%BD%D1%8C/3540472776,Чернь,Russia,Black Metal,Active
139715,https://www.metal-archives.com/bands/%D0%A7%D1%91%D1%82%D0%BD%D0%BE%D0%B5_%D0%A7%D0%B8%D1%81%D0%BB%D0%BE/3540382354,Чётное Число,Russia,Death Metal,On hold
139716,https://www.metal-archives.com/bands/%D0%A7%D0%B8%D1%81%D1%82%D0%B0_%D0%9A%D1%80%D0%B8%D0%BD%D0%B8%D1%86%D1%8F/3540257488,Чиста Криниця,Ukraine,Blackened Pagan/Folk Metal,Active
139717,https://www.metal-archives.com/bands/%D0%A7%D0%BE%D0%BA%D0%B0%D0%BD%D1%87%D0%B5/3540267215,Чоканче,North Macedonia,Heavy Metal/Hard Rock,Active
139718,https://www.metal-archives.com/bands/%D0%A7%D0%BE%D1%80%D0%BD%D1%96_%D0%9A%D1%80%D0%B8%D0%BB%D0%B0/3540323243,Чорні Крила,Ukraine,Funeral Doom Metal/Ambient,Active
139719,https://www.metal-archives.com/bands/%D0%A7%D0%BE%D1%80%D0%BD%D0%B0_%D0%A0%D0%B0%D0%B4%D0%B0/3540405929,Чорна Рада,Ukraine,Progressive Metal,Split-up
139720,https://www.metal-archives.com/bands/%D0%A7%D0%BE%D1%80%D0%BD%D0%B0%D1%82%D0%BE%D0%BDi%D0%BA%D0%B0/3540385881,Чорнатонiка,Belarus,Melodic Death Metal,Unknown
139721,https://www.metal-archives.com/bands/%D0%A7%D0%BE%D1%80%D0%BD%D0%B8%D0%B9_%D0%9D%D1%96%D0%BC%D0%B1/3540363690,Чорний Німб,Ukraine,Symphonic Thrash/Speed Metal,Split-up
139722,https://www.metal-archives.com/bands/%D0%A7%D0%BE%D1%80%D1%82%D1%96%D0%B2/3540430482,Чортів,Ukraine,Black/Folk Metal,Active
139723,https://www.metal-archives.com/bands/%D0%A7%D1%83%D0%BC%D0%B0/3540452554,Чума,North Macedonia,Black Metal,Active
139724,https://www.metal-archives.com/bands/%D0%A8%D0%B0%D0%B9%D1%82%D0%B0%D0%BD/3540424890,Шайтан,Russia,Sludge/Post-Metal/Hardcore,Active
139725,https://www.metal-archives.com/bands/%D0%A8%D0%B0%D1%80%D1%85%D0%B0%D0%BD/3540382139,Шархан,Russia,Heavy/Thrash Metal,Active
139726,https://www.metal-archives.com/bands/%D0%A8%D0%B5%D0%BB%D0%B5%D1%81%D1%82_%D0%97%D0%B0%D0%BF%D0%B0%D1%85%D0%BE%D0%B2/3540363030,Шелест Запахов,Ukraine,Deathcore/Death Metal,Split-up
139727,https://www.metal-archives.com/bands/%D0%A8%D0%B8%D1%80%D0%BE%D0%BA%D0%B8%D0%B9_%D0%9B%D0%B0%D0%BD/3540438827,Широкий Лан,Ukraine,Heavy Metal,Active
139728,https://www.metal-archives.com/bands/%D0%A8%D0%B8%D1%88%D0%BA%D0%B8%D0%BD_%D0%9B%D0%B5%D1%81/3540438411,Шишкин Лес,Russia,Drone/Funeral Doom Metal,Active
139729,https://www.metal-archives.com/bands/%D0%A8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9A%D0%BE%D1%80%D1%80%D0%B5%D0%BA%D1%86%D0%B8%D0%B8/3540416343,Школа Коррекции,Russia,Crossover/Thrash Metal,Active
139730,https://www.metal-archives.com/bands/%D0%A8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%A0%D0%BE%D0%BA%D0%B0/3540365442,Школа Рока,Russia,Heavy Metal,Active
139731,https://www.metal-archives.com/bands/%D0%A8%D0%BB%D1%8F%D1%85%D0%BE%D0%BC_%D0%A1%D0%BE%D0%BD%D1%86%D1%8F/3540390202,Шляхом Сонця,Ukraine,Black Metal,Active
139732,https://www.metal-archives.com/bands/%D0%A8%D1%82%D0%B0%D1%82/122634,Штат,Ukraine,Death Metal,Split-up
139733,https://www.metal-archives.com/bands/%D0%A8%D1%82%D0%BE%D1%80%D0%BC/31108,Шторм,Russia,Power Metal,Split-up
139734,https://www.metal-archives.com/bands/%D0%A8%D1%82%D0%BE%D1%80%D0%BC/110187,Шторм,Ukraine,Heavy Metal,Unknown
139735,https://www.metal-archives.com/bands/%D0%A8%D1%82%D0%BE%D1%80%D0%BC/3540373099,Шторм,Russia,Heavy Metal,Active
139736,https://www.metal-archives.com/bands/%D0%A8%D1%82%D0%BE%D1%80%D0%BC/3540400495,Шторм,Russia,Heavy Metal,Active
139737,https://www.metal-archives.com/bands/%D0%A8%D1%83%D0%BC%D0%BE%D0%B2%D0%B0%D1%8F_%D0%AD%D0%BA%D0%B7%D0%B5%D0%BA%D1%83%D1%86%D0%B8%D1%8F/3540340760,Шумовая Экзекуция,Kazakhstan,Brutal Death Metal/Goregrind,Active
139738,https://www.metal-archives.com/bands/%D0%A9%D0%B8%D1%82_%D0%9E%D0%BB%D0%B5%D0%B3%D0%B0/3540439554,Щит Олега,Ukraine,Black/Power Metal,Active
139739,https://www.metal-archives.com/bands/%D0%AD%D0%92%D0%9C/36111,ЭВМ,Russia,Heavy Metal,Split-up
139740,https://www.metal-archives.com/bands/%D0%AD%D0%B2%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F/3540406271,Эволюция,Ukraine,Power Metal,Split-up
139741,https://www.metal-archives.com/bands/%D0%AD%D0%B2%D1%80%D0%B8%D0%B0%D0%BB%D0%B0/3540453202,Эвриала,Russia,Heavy Metal,Active
139742,https://www.metal-archives.com/bands/%D0%AD%D0%B3%D1%80%D0%B5%D0%B3%D0%BE%D1%80_%D0%A2%D1%8C%D0%BC%D1%8B/3540274193,Эгрегор Тьмы,Russia,Symphonic Black Metal,Active
139743,https://www.metal-archives.com/bands/%D0%AD%D0%B9%D0%B4%D0%BE%D0%BB/117757,Эйдол,Russia,Heavy Metal,Active
139744,https://www.metal-archives.com/bands/%D0%AD%D0%BA%D0%B2%D0%B8%D0%BB%D0%B8%D0%B1%D1%80%D0%B8%D1%81/3540451732,Эквилибрис,Russia,Heavy Metal,Active
139745,https://www.metal-archives.com/bands/%D0%AD%D0%BA%D0%B7%D0%B8%D1%81%D1%82%D0%B5%D0%BD%D1%86%D0%B8%D1%8F/115757,Экзистенция,Ukraine,Power Metal,Active
139746,https://www.metal-archives.com/bands/%D0%AD%D0%BA%D1%81%D0%B5%D1%80%D0%B3%D0%B8%D1%8F/3540370387,Эксергия,Russia,Heavy/Thrash Metal,Active
139747,https://www.metal-archives.com/bands/%D0%AD%D0%BA%D1%81%D0%BA%D0%B0%D0%BB%D0%B8%D0%B1%D1%83%D1%80/3540361573,Экскалибур,Russia,Symphonic Metal,On hold
139748,https://www.metal-archives.com/bands/%D0%AD%D0%BA%D1%81%D0%BF%D1%80%D0%B5%D1%81%D1%81_66/3540417778,Экспресс 66,Russia,Heavy Metal,Unknown
139749,https://www.metal-archives.com/bands/%D0%AD%D0%BA%D1%81%D1%82%D1%80%D0%B5%D0%BC%D0%B8%D1%81%D1%82/3540399482,Экстремист,Russia,Crust/Black Metal,Active
139750,https://www.metal-archives.com/bands/%D0%AD%D0%BA%D1%81%D1%82%D1%80%D1%83%D0%B4%D0%B5%D1%80/3540412082,Экструдер,Russia,Heavy Metal,Active
139751,https://www.metal-archives.com/bands/%D0%AD%D0%BB%D0%B0%D1%81/58522,Элас,Russia,Gothic/Doom Metal,On hold
139752,https://www.metal-archives.com/bands/%D0%AD%D0%BB%D1%8C%D1%82%D0%B5%D1%80%D1%81/3540399911,Эльтерс,Russia,Heavy/Power Metal,On hold
139753,https://www.metal-archives.com/bands/%D0%AD%D0%BD%D0%B8%D0%BC%D0%BE%D1%80/3540379256,Энимор,Russia,Symphonic Folk Metal,Active
139754,https://www.metal-archives.com/bands/%D0%AD%D0%BD%D1%82%D1%80%D0%BE%D0%BF%D0%B8%D1%8F/3540306716,Энтропия,Ukraine,Thrash Metal,Changed name
139755,https://www.metal-archives.com/bands/%D0%AD%D0%BF%D0%B0%D1%82%D0%B0%D0%B6/121354,Эпатаж,Russia,Melodic Heavy Metal,Active
139756,https://www.metal-archives.com/bands/%D0%AD%D0%BF%D0%B8%D0%B4%D0%B5%D0%BC%D0%B8%D1%8F/8080,Эпидемия,Russia,Power Metal,Active
139757,https://www.metal-archives.com/bands/%D0%AD%D0%BF%D0%B8%D1%82%D0%B0%D1%84%D0%B8%D1%8F/46796,Эпитафия,Russia,Melodic Heavy Metal,Active
139758,https://www.metal-archives.com/bands/%D0%AD%D0%BF%D0%B8%D1%86%D0%B5%D0%BD%D1%82%D1%80/3540471881,Эпицентр,Russia,Heavy/Nu-Metal,Active
139759,https://www.metal-archives.com/bands/%D0%AD%D0%BF%D0%BE%D1%85%D0%B0/3540279241,Эпоха,Russia,Heavy Metal,Active
139760,https://www.metal-archives.com/bands/%D0%AD%D1%80%D0%B3%D0%BE%D1%82/3540365819,Эргот,Russia,Heavy/Power Metal,Active
139761,https://www.metal-archives.com/bands/%D0%AD%D1%80%D0%B8%D0%B4%D0%B0%D0%BD/3540405450,Эридан,Russia,Heavy Metal/Hard Rock,Active
139762,https://www.metal-archives.com/bands/%D0%AD%D1%81%D0%B5%D0%BD%D1%82%D0%B0/3540446072,Эсента,Russia,Heavy/Power Metal,Active
139763,https://www.metal-archives.com/bands/%D0%AD%D1%81%D0%BA%D0%B0%D0%BB%D0%B0%D0%B4%D0%B0/3540306694,Эскалада,Russia,Melodic Death/Thrash Metal,Active
139764,https://www.metal-archives.com/bands/%D0%AD%D1%82%D0%B8%D0%BB_-_%D0%AF%D0%B4/3540463147,Этил - Яд,Ukraine,Thrash/Heavy Metal,Active
139765,https://www.metal-archives.com/bands/%D0%AD%D1%88%D0%B5%D0%BB%D0%BE%D0%BD/124424,Эшелон,Russia,Heavy Metal,Active
139766,https://www.metal-archives.com/bands/%D0%AE%D0%B2%D0%B8%D0%B3%D0%B8/3540337238,Ювиги,Bulgaria,Progressive Folk Metal,Active
139767,https://www.metal-archives.com/bands/%D0%AE%D1%80%D0%BE%D0%B4%D0%B8%D0%B2%D1%8B%D0%B5/3540382894,Юродивые,Russia,Crust/Death Metal,Active
139768,https://www.metal-archives.com/bands/%D0%AFk%D0%BE%D1%80%D1%8C/3540448942,Яkорь,Russia,Melodic Doom/Death Metal,Active
139769,https://www.metal-archives.com/bands/%D0%AF%D0%B2%D0%B8%D1%89%D0%B5/3540416826,Явище,Ukraine,Melodic Heavy Metal,Split-up
139770,https://www.metal-archives.com/bands/%D0%AF%D0%B2%D1%8C/3540309347,Явь,Russia,Pagan Metal,Active
139771,https://www.metal-archives.com/bands/%D0%AF%D0%B4%D0%BE%D1%85%D0%B8%D0%BC%D0%B8%D0%BA%D0%B0%D1%82/3540440822,Ядохимикат,Russia,Crossover/Thrash Metal,Active
139772,https://www.metal-archives.com/bands/%D0%AF%D0%B7%D1%8B%D0%BB%D0%BE/3540256895,Языло,Russia,Black Metal,Split-up
139773,https://www.metal-archives.com/bands/%D0%AF%D0%BD%D1%82%D0%B0%D1%80%D0%BD%D1%8B%D0%B5_%D0%A1%D0%BB%D1%91%D0%B7%D1%8B/70424,Янтарные Слёзы,Russia,Melodic Death/Doom Metal,Active
139774,https://www.metal-archives.com/bands/%D0%AF%D1%80/3540274793,Яр,Belarus,Pagan/Folk Metal,Active
139775,https://www.metal-archives.com/bands/%D0%AF%D1%80/3540447826,Яр,Russia,Raw Black Metal,Active
139776,https://www.metal-archives.com/bands/%D0%AF%D1%80%D0%BB/118688,Ярл,Russia,Heavy/Thrash/Pagan Metal,On hold
139777,https://www.metal-archives.com/bands/%D0%AF%D1%80%D0%BE%D0%B2%D0%B8%D1%82/3540372590,Яровит,Russia,Folk/Heavy Metal/RAC/Acoustic Rock,Active
139778,https://www.metal-archives.com/bands/%D0%AF%D1%80%D0%BE%D1%81%D1%82%D1%8C_%D0%9C%D0%B0%D1%80%D0%BA%D1%81%D0%B0/3540269010,Ярость Маркса,Russia,Black Metal,Split-up
139779,https://www.metal-archives.com/bands/%D5%8C%D5%A1%D5%B0%D5%BE%D5%AB%D6%80%D5%A1/3540326161,Ռահվիրա,Armenia,Black Metal,Active
139780,https://www.metal-archives.com/bands/%D7%9E%D7%96%D7%9E%D7%95%D7%A8/3540348723,מזמור,United States,Black/Drone/Doom Metal,Active
139781,https://www.metal-archives.com/bands/%D7%A7%D7%93%D7%97%D7%AA/3540373820,קדחת,Israel,Heavy Metal/Hard Rock,Active
139782,https://www.metal-archives.com/bands/%D7%A9%D6%B0%D7%81%D7%90%D7%95%D6%B9%D7%9C/3540367052,שְׁאוֹל,United Kingdom,Death Metal,Split-up
139783,https://www.metal-archives.com/bands/%D7%A9%D7%A0%D7%90%D7%AA_%D7%97%D7%99%D7%A0%D7%9D/3540444300,שנאת חינם,Israel,Black Metal/Crust,Split-up
139784,https://www.metal-archives.com/bands/%D8%A7%D9%83%D9%88%D8%A7%D9%86/3540391634,اكوان,Iran,Black Metal,Active
139785,https://www.metal-archives.com/bands/%D8%A7%D9%84%D8%AC%D9%86/3540463219,الجن,Canada,Raw Black Metal,Active
139786,https://www.metal-archives.com/bands/%D8%AA%D8%AF%D9%86%D9%8A%D8%B3/3540328342,تدنيس,Unknown,Black Metal,Unknown
139787,https://www.metal-archives.com/bands/%D8%AA%D8%B1%D8%B3%D9%85%D8%A8%D9%88%DA%BD%D9%8A/3540404271,ترسمبوڽي,Malaysia,Pagan Black Metal,Unknown
139788,https://www.metal-archives.com/bands/%D8%AC%D9%88%D8%AE%D9%87_%D9%85%D8%B1%DA%AF/3540474595,جوخه مرگ,Iran,Black Metal,Active
139789,https://www.metal-archives.com/bands/%D8%AF%D9%85%D8%A7%D8%B1/62417,دمار,Lebanon,Black/Death Metal,Split-up
139790,https://www.metal-archives.com/bands/%D9%82%D9%81%D8%B5/3540287914,قفص,Bahrain,Funeral Doom/Black Metal,Unknown
139791,https://www.metal-archives.com/bands/%D9%86%D8%A7%D8%B1_%D8%AC%D9%87%D9%86%D9%85/99139,نار جهنم,Bahrain,Black/Death Metal with Middle Eastern influences,Active
139792,https://www.metal-archives.com/bands/%D9%87%DB%8C%DA%86/3540431150,هیچ,Iran,"Black Metal; Dark Ambient",Active
139793,https://www.metal-archives.com/bands/%DB%9E/3540355748,۞,United States,Black Metal,Split-up
139794,https://www.metal-archives.com/bands/%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%9C/3540358786,पूर्वज,India,Black Metal,Active
139795,https://www.metal-archives.com/bands/%E0%A6%B0%E0%A6%95%E0%A7%8D%E2%80%8C%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BE%E0%A6%9F%E0%A6%BE/14793,রক্‌স্ট্রাটা,Bangladesh,Heavy Metal,Active
139796,https://www.metal-archives.com/bands/%E0%B6%B8%E0%B6%BB%E0%B6%AB%E0%B6%BA/3540472258,මරණය,Sri Lanka,Black Metal,Active
139797,https://www.metal-archives.com/bands/%E0%B8%81%E0%B8%B2%E0%B8%AC%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%A2/3540474183,กาฬพราย,Thailand,Black Metal,Active
139798,https://www.metal-archives.com/bands/%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2/125828,ก้านกล้วย,Thailand,Heavy Metal,Active
139799,https://www.metal-archives.com/bands/%E0%B8%94%E0%B8%AD%E0%B8%99%E0%B8%9C%E0%B8%B5%E0%B8%9A%E0%B8%B4%E0%B8%99/16969,ดอนผีบิน,Thailand,Thrash Metal (early); Progressive Metal (later),Split-up
139800,https://www.metal-archives.com/bands/%E0%B8%A7%E0%B8%B4%E0%B8%8D%E0%B8%8D%E0%B8%B2%E0%B8%93/3540465610,วิญญาณ,Thailand,Death Metal,Active
139801,https://www.metal-archives.com/bands/%E0%B8%A7%E0%B8%B4%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AA/118562,วิปลาส,Thailand,Thrash/Death Metal,Split-up
139802,https://www.metal-archives.com/bands/%E1%83%9B%E1%83%94%E1%83%9B%E1%83%94%E1%83%9C%E1%83%A2%E1%83%9D_%E1%83%9B%E1%83%9D%E1%83%A0%E1%83%98/3540457111,მემენტო მორი,Georgia,Heavy Metal/Hard Rock,Split-up
139803,https://www.metal-archives.com/bands/%E1%83%A0%E1%83%99%E1%83%98%E1%83%9C%E1%83%98%E1%83%A1_%E1%83%A0%E1%83%90%E1%83%98%E1%83%9C%E1%83%93%E1%83%98/3540391051,რკინის რაინდი,Georgia,"Heavy Metal; Rock",Unknown
139804,https://www.metal-archives.com/bands/%E1%83%A7%E1%83%9D%E1%83%A0%E1%83%A6%E1%83%90%E1%83%9C%E1%83%98/3540416059,ყორღანი,Georgia,Symphonic Black Metal,Active
139805,https://www.metal-archives.com/bands/%E2%80%94/3540409614,—,China,Raw Black Metal,Changed name
139806,https://www.metal-archives.com/bands/%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88%E2%96%88/3540358943,██████,Czechia,Post-Black Metal,Active
139807,https://www.metal-archives.com/bands/%E2%97%8A/3540448496,◊,Germany,Ambient Black Metal,Active
139808,https://www.metal-archives.com/bands/%E2%AA%A4/3540445690,⪤,France,Black Metal,Active
139809,https://www.metal-archives.com/bands/%E3%81%8F%E3%82%89%E3%82%93%E3%81%B9%E3%82%8A%E3%81%83%E2%98%86%E3%81%8D%E3%81%A3%E3%81%99/3540467393,くらんべりぃ☆きっす,Japan,Power Metal,Active
139810,https://www.metal-archives.com/bands/%E3%81%93%E3%81%8F%E3%81%BE%E3%82%8D%E3%81%BF%E3%82%8B%E3%81%8F/3540291039,こくまろみるく,Japan,Experimental Power Metal,Active
139811,https://www.metal-archives.com/bands/%E3%81%96%E3%83%BB%E3%81%BE%E3%82%93%E3%81%9B%E3%81%83/3540273116,ざ・まんせぃ,Japan,Heavy Metal,Active
139812,https://www.metal-archives.com/bands/%E3%81%AA%EF%BD%9E%E3%81%ABP/3540467081,な～にP,Japan,Symphonic Power Metal,Unknown
139813,https://www.metal-archives.com/bands/%E3%81%B2%E3%81%A8%E3%82%8A%E3%83%87%E3%82%B9%E3%83%A1%E3%82%BF%E3%83%AB%E6%9D%89/3540470522,ひとりデスメタル杉,Japan,Black/Death Metal,Active
